Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft DocumentDB,,Microsoft.DocumentDB/cassandraClusters/fetchNodeStatus/action,Microsoft.DocumentDB/cassandraClusters/fetchNodeStatus/action,Asynchronously fetch node status of all nodes in a managed Cassandra cluster,,False
Microsoft DocumentDB,,Microsoft.DocumentDB/cassandraClusters/repair/action,Microsoft.DocumentDB/cassandraClusters/repair/action,Request a repair of a managed Cassandra keyspace,,False
Microsoft DocumentDB,,Microsoft.DocumentDB/databaseAccounts/restore/action,Microsoft.DocumentDB/databaseAccounts/restore/action,Submit a restore request,,False
Microsoft DocumentDB,,Register Microsoft DocumentDB resource provider,Microsoft.DocumentDB/register/action, Register the Microsoft DocumentDB resource provider for the subscription,,False
Microsoft DocumentDB,Asynchronous Operations,Microsoft.DocumentDB/locations/operationsStatus/read,Microsoft.DocumentDB/locations/operationsStatus/read,Reads Status of Asynchronous Operations,,False
Microsoft DocumentDB,Cassandra Keyspace,Delete Cassandra keyspace,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/delete,Delete a Cassandra keyspace.,,False
Microsoft DocumentDB,Cassandra Keyspace,Read Cassandra keyspace(s),Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/read,Read a Cassandra keyspace or list all the Cassandra keyspaces.,,False
Microsoft DocumentDB,Cassandra Keyspace,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra Keyspace,Write Cassandra keyspace,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/write,Create a Cassandra keyspace.,,False
Microsoft DocumentDB,Cassandra Keyspace throughput setting,Read Cassandra keyspace throughput,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/throughputSettings/read,Read a Cassandra keyspace throughput.,,False
Microsoft DocumentDB,Cassandra Keyspace throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/throughputSettings/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra Keyspace throughput setting,Write Cassandra keyspace throughput,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/throughputSettings/write,Update a Cassandra keyspace throughput.,,False
Microsoft DocumentDB,Cassandra Table,Delete Cassandra table,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/delete,Delete a Cassandra table.,,False
Microsoft DocumentDB,Cassandra Table,Read Cassandra table(s),Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/read,Read a Cassandra table or list all the Cassandra tables.,,False
Microsoft DocumentDB,Cassandra Table,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra Table,Write Cassandra table,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/write,Create or update a Cassandra table.,,False
Microsoft DocumentDB,Cassandra Table throughput setting,Read Cassandra table throughput,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/throughputSettings/read,Read a Cassandra table throughput.,,False
Microsoft DocumentDB,Cassandra Table throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/throughputSettings/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra Table throughput setting,Write Cassandra table throughput,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/throughputSettings/write,Update a Cassandra table throughput.,,False
Microsoft DocumentDB,Cassandra View,Delete Cassandra view,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/delete,Delete a Cassandra view.,,False
Microsoft DocumentDB,Cassandra View,Read Cassandra view(s),Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/read,Read a Cassandra table or list all the Cassandra views.,,False
Microsoft DocumentDB,Cassandra View,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra View,Write Cassandra view,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/write,Create or update a Cassandra view.,,False
Microsoft DocumentDB,Cassandra View throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/throughputSettings/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra View throughput setting,Write Cassandra view throughput,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/throughputSettings/write,Update a Cassandra view throughput.,,False
Microsoft DocumentDB,Cassandra keyspace throughput setting,Migrate Cassandra keyspace offer to autoscale,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/throughputSettings/migrateToAutoscale/action,Migrate Cassandra keyspace offer to autoscale.,,False
Microsoft DocumentDB,Cassandra keyspace throughput setting,Migrate Cassandra keyspace offer to to manual throughput,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/throughputSettings/migrateToManualThroughput/action,Migrate Cassandra keyspace offer to to manual throughput.,,False
Microsoft DocumentDB,Cassandra keyspace throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/throughputSettings/migrateToAutoscale/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra keyspace throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/throughputSettings/migrateToManualThroughput/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra table throughput setting,Migrate Cassandra table offer to autoscale,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/throughputSettings/migrateToAutoscale/action,Migrate Cassandra table offer to autoscale.,,False
Microsoft DocumentDB,Cassandra table throughput setting,Migrate Cassandra table offer to to manual throughput,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/throughputSettings/migrateToManualThroughput/action,Migrate Cassandra table offer to to manual throughput.,,False
Microsoft DocumentDB,Cassandra table throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/throughputSettings/migrateToAutoscale/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra table throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/tables/throughputSettings/migrateToManualThroughput/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra view throughput setting,Migrate Cassandra view offer to autoscale,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/throughputSettings/migrateToAutoscale/action,Migrate Cassandra view offer to autoscale.,,False
Microsoft DocumentDB,Cassandra view throughput setting,Migrate Cassandra view offer to to manual throughput,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/throughputSettings/migrateToManualThroughput/action,Migrate Cassandra view offer to to manual throughput.,,False
Microsoft DocumentDB,Cassandra view throughput setting,Read Cassandra view throughput,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/throughputSettings/read,Read a Cassandra view throughput.,,False
Microsoft DocumentDB,Cassandra view throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/throughputSettings/migrateToAutoscale/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Cassandra view throughput setting,Read operation results,Microsoft.DocumentDB/databaseAccounts/cassandraKeyspaces/views/throughputSettings/migrateToManualThroughput/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Check backup policy update permission,Microsoft.DocumentDB/databaseAccounts/backup/action,Microsoft.DocumentDB/databaseAccounts/backup/action,Submit a request to configure backup,,False
Microsoft DocumentDB,Client Encryption Key,Read Client Encryption Key(s),Microsoft.DocumentDB/databaseAccounts/sqlDatabases/clientEncryptionKeys/read,Read a Client Encryption Key or list all the Client Encryption Keys.,,False
Microsoft DocumentDB,Client Encryption Key,Read operation results,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/clientEncryptionKeys/operationResults/read,Read status of the asynchronous operation.,,False
Microsoft DocumentDB,Client Encryption Key,Write Client Encryption Key,Microsoft.DocumentDB/databaseAccounts/sqlDatabases/clientEncryptionKeys/write,Create or update a Client Encryption Key.,,False
Microsoft DocumentDB,Collection,(Deprecated. Please use resource paths without '/apis/' segment) Delete collection,Microsoft.DocumentDB/databaseAccounts/apis/databases/collections/delete,(Deprecated. Please use resource paths without '/apis/' segment) Delete a collection. Only applicable to API types: 'mongodb'.,,False
Microsoft DocumentDB,Collection,(Deprecated. Please use resource paths without '/apis/' segment) Read collection(s),Microsoft.DocumentDB/databaseAccounts/apis/databases/collections/read,(Deprecated. Please use resource paths without '/apis/' segment) Read a collection or list all the collections. Only applicable to API types: 'mongodb'.,,False
Microsoft DocumentDB,Collection,(Deprecated. Please use resource paths without '/apis/' segment) Read operation results,Microsoft.DocumentDB/databaseAccounts/apis/databases/collections/operationResults/read,(Deprecated. Please use resource paths without '/apis/' segment) Read status of the asynchronous operation. Only applicable to API types: 'mongodb'.,,False
Microsoft DocumentDB,Collection,(Deprecated. Please use resource paths without '/apis/' segment) Write collection,Microsoft.DocumentDB/databaseAccounts/apis/databases/collections/write,(Deprecated. Please use resource paths without '/apis/' segment) Create or update a collection. Only applicable to API types: 'mongodb'.,,False
Microsoft DocumentDB,Collection metric definitions,Read collection metric definitions,Microsoft.DocumentDB/databaseAccounts/databases/collections/metricDefinitions/read,Reads the collection metric definitions.,,False
Microsoft DocumentDB,Collection metrics,Read collection metrics,Microsoft.DocumentDB/databaseAccounts/databases/collections/metrics/read,Reads the collection metrics.,,False
Microsoft DocumentDB,Collection throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Read collection throughput,Microsoft.DocumentDB/databaseAccounts/apis/databases/collections/settings/read,(Deprecated. Please use resource paths without '/apis/' segment) Read a collection throughput. Only applicable to API types: 'mongodb'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Collection throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Read operation results,Microsoft.DocumentDB/databaseAccounts/apis/databases/collections/settings/operationResults/read,(Deprecated. Please use resource paths without '/apis/' segment) Read status of the asynchronous operation. Only applicable to API types: 'mongodb'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Collection throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Write collection throughput,Microsoft.DocumentDB/databaseAccounts/apis/databases/collections/settings/write,(Deprecated. Please use resource paths without '/apis/' segment) Update a collection throughput. Only applicable to API types: 'mongodb'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Collection usages,Read collection usages,Microsoft.DocumentDB/databaseAccounts/databases/collections/usages/read,Reads the collection usages.,,False
Microsoft DocumentDB,Container,(Deprecated. Please use resource paths without '/apis/' segment) Delete container,Microsoft.DocumentDB/databaseAccounts/apis/databases/containers/delete,(Deprecated. Please use resource paths without '/apis/' segment) Delete a container. Only applicable to API types: 'sql'.,,False
Microsoft DocumentDB,Container,(Deprecated. Please use resource paths without '/apis/' segment) Read container(s),Microsoft.DocumentDB/databaseAccounts/apis/databases/containers/read,(Deprecated. Please use resource paths without '/apis/' segment) Read a container or list all the containers. Only applicable to API types: 'sql'.,,False
Microsoft DocumentDB,Container,(Deprecated. Please use resource paths without '/apis/' segment) Read operation results,Microsoft.DocumentDB/databaseAccounts/apis/databases/containers/operationResults/read,(Deprecated. Please use resource paths without '/apis/' segment) Read status of the asynchronous operation. Only applicable to API types: 'sql'.,,False
Microsoft DocumentDB,Container,(Deprecated. Please use resource paths without '/apis/' segment) Write container,Microsoft.DocumentDB/databaseAccounts/apis/databases/containers/write,(Deprecated. Please use resource paths without '/apis/' segment) Create or update a container. Only applicable to API types: 'sql'.,,False
Microsoft DocumentDB,Container Copy Jobs,Cancel Container Copy Job,Microsoft.DocumentDB/databaseAccounts/dataTransferJobs/cancel/action,Cancel container copy job in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Cancel Container Copy Job,Microsoft.DocumentDB/databaseAccounts/copyJobs/cancel/action,Cancel container copy job in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Complete Container Copy Job,Microsoft.DocumentDB/databaseAccounts/dataTransferJobs/complete/action,Complete an online container copy job in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Complete Container Copy Job,Microsoft.DocumentDB/databaseAccounts/copyJobs/complete/action,Complete an online container copy job in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Create Container Copy Job,Microsoft.DocumentDB/databaseAccounts/dataTransferJobs/write,Create container copy job in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Create Container Copy Job,Microsoft.DocumentDB/databaseAccounts/copyJobs/write,Create container copy job in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Pause Container CopyJob,Microsoft.DocumentDB/databaseAccounts/dataTransferJobs/pause/action,Pause a container copy job in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Pause Container CopyJob,Microsoft.DocumentDB/databaseAccounts/copyJobs/pause/action,Pause a container copy job in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Read Container Copy Job(s),Microsoft.DocumentDB/databaseAccounts/dataTransferJobs/read,Read container copy job or List all container copy jobs in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Read Container Copy Job(s),Microsoft.DocumentDB/databaseAccounts/copyJobs/read,Read container copy job or List all container copy jobs in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Resume Container Copy Job,Microsoft.DocumentDB/databaseAccounts/dataTransferJobs/resume/action,Resume container copy job in a database account,,False
Microsoft DocumentDB,Container Copy Jobs,Resume Container Copy Job,Microsoft.DocumentDB/databaseAccounts/copyJobs/resume/action,Resume container copy job in a database account,,False
Microsoft DocumentDB,Container throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Read container throughput,Microsoft.DocumentDB/databaseAccounts/apis/databases/containers/settings/read,(Deprecated. Please use resource paths without '/apis/' segment) Read a container throughput. Only applicable to API types: 'sql'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Container throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Read operation results,Microsoft.DocumentDB/databaseAccounts/apis/databases/containers/settings/operationResults/read,(Deprecated. Please use resource paths without '/apis/' segment) Read status of the asynchronous operation. Only applicable to API types: 'sql'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,Container throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Write container throughput,Microsoft.DocumentDB/databaseAccounts/apis/databases/containers/settings/write,(Deprecated. Please use resource paths without '/apis/' segment) Update a container throughput. Only applicable to API types: 'sql'. Only applicable for setting types: 'throughput'.,,False
Microsoft DocumentDB,CosmosDB Account,"Enable, Disable, and GetStatus",Microsoft.DocumentDB/databaseAccounts/chaosFault/action,"Enable, Disable and GetStatus of Chaos Fault",,False
Microsoft DocumentDB,CosmosDB Service Reosurce,Microsoft.DocumentDB/databaseAccounts/services/delete,Microsoft.DocumentDB/databaseAccounts/services/delete,Deletes a CosmosDB Service Resource,,False
Microsoft DocumentDB,CosmosDB Service Reosurce,Microsoft.DocumentDB/databaseAccounts/services/read,Microsoft.DocumentDB/databaseAccounts/services/read,Reads a CosmosDB Service Resource,,False
Microsoft DocumentDB,CosmosDB Service Reosurce,Microsoft.DocumentDB/databaseAccounts/services/write,Microsoft.DocumentDB/databaseAccounts/services/write,Writes a CosmosDB Service Resource,,False
Microsoft DocumentDB,CosmosDB location,Microsoft.DocumentDB/locations/read,Microsoft.DocumentDB/locations/read,Read the metadata of a location or List all location metadata,,False
Microsoft DocumentDB,Database,(Deprecated. Please use resource paths without '/apis/' segment) Delete database,Microsoft.DocumentDB/databaseAccounts/apis/databases/delete,"(Deprecated. Please use resource paths without '/apis/' segment) Delete a database. Only applicable to API types: 'sql', 'mongodb', 'gremlin'.",,False
Microsoft DocumentDB,Database,(Deprecated. Please use resource paths without '/apis/' segment) Read database(s),Microsoft.DocumentDB/databaseAccounts/apis/databases/read,"(Deprecated. Please use resource paths without '/apis/' segment) Read a database or list all the databases. Only applicable to API types: 'sql', 'mongodb', 'gremlin'.",,False
Microsoft DocumentDB,Database,(Deprecated. Please use resource paths without '/apis/' segment) Read operation results,Microsoft.DocumentDB/databaseAccounts/apis/databases/operationResults/read,"(Deprecated. Please use resource paths without '/apis/' segment) Read status of the asynchronous operation. Only applicable to API types: 'sql', 'mongodb', 'gremlin'.",,False
Microsoft DocumentDB,Database,(Deprecated. Please use resource paths without '/apis/' segment) Write database,Microsoft.DocumentDB/databaseAccounts/apis/databases/write,"(Deprecated. Please use resource paths without '/apis/' segment) Create a database. Only applicable to API types: 'sql', 'mongodb', 'gremlin'.",,False
Microsoft DocumentDB,Database,Get BackupPolicy,Microsoft.DocumentDB/databaseAccounts/getBackupPolicy/action,Get the backup policy of database account,,False
Microsoft DocumentDB,Database Account,Change resource group,Microsoft.DocumentDB/databaseAccounts/changeResourceGroup/action,Change resource group of a database account,,False
Microsoft DocumentDB,Database Account,Delete NSP association proxies,Microsoft.DocumentDB/databaseAccounts/networkSecurityPerimeterAssociationProxies/delete,Deletes association proxies related to network security perimeter,,False
Microsoft DocumentDB,Database Account,Delete database accounts,Microsoft.DocumentDB/databaseAccounts/delete,Deletes the database accounts.,,False
Microsoft DocumentDB,Database Account,Get Connection Strings,Microsoft.DocumentDB/databaseAccounts/listConnectionStrings/action,Get the connection strings for a database account,,False
Microsoft DocumentDb,Database Account,Get database account metric definitions,Microsoft.DocumentDB/databaseAccounts/providers/Microsoft.Insights/metricDefinitions/read,Gets the available metrics for the database Account,system,False
Microsoft DocumentDB,Database Account,Join database account to NSP,Microsoft.DocumentDB/databaseAccounts/joinPerimeter/action,Joins a database account to a Network Security Perimeter,,False
Microsoft DocumentDB,Database Account,List keys,Microsoft.DocumentDB/databaseAccounts/listKeys/action,List keys of a database account,,False
Microsoft DocumentDB,Database Account,Manual Failover,Microsoft.DocumentDB/databaseAccounts/failoverPriorityChange/action,Change failover priorities of regions of a database account. This is used to perform manual failover operation,,False
Microsoft DocumentDB,Database Account,Microsoft.DocumentDB/databaseAccounts/networkSecurityPerimeterConfigurations/read,Microsoft.DocumentDB/databaseAccounts/networkSecurityPerimeterConfigurations/read,Get Effective configuration for Network Security Perimeter,,False
Microsoft DocumentDB,Database Account,Microsoft.DocumentDB/locations/deleteVirtualNetworkOrSubnets/action,Microsoft.DocumentDB/locations/deleteVirtualNetworkOrSubnets/action,Notifies Microsoft.DocumentDB that VirtualNetwork or Subnet is being deleted,,False
Microsoft DocumentDB,Database Account,Microsoft.DocumentDB/locations/notifyNetworkSecurityPerimeterUpdatesAvailable/action,Microsoft.DocumentDB/locations/notifyNetworkSecurityPerimeterUpdatesAvailable/action,Notifies Microsoft.DocumentDB that updates are available for networksecurityperimeter,,False
Microsoft DocumentDB,Database Account,Offline Region,Microsoft.DocumentDB/databaseAccounts/offlineRegion/action,Offline a region of a database account. ,,False
Microsoft DocumentDB,Database Account,Online Region,Microsoft.DocumentDB/databaseAccounts/onlineRegion/action,Online a region of a database account.,,False
Microsoft DocumentDB,Database Account,Read NSP association proxies,Microsoft.DocumentDB/databaseAccounts/networkSecurityPerimeterAssociationProxies/read,Read association proxies related to network security perimeter,,False
Microsoft DocumentDB,Database Account,Read database account,Microsoft.DocumentDB/databaseAccounts/read,Reads a database account.,,False
Microsoft DocumentDB,Database Account,Read database account log definitions,Microsoft.DocumentDB/databaseAccounts/providers/Microsoft.Insights/logDefinitions/read,Gets the available log catageries for Database Account,system,False
Microsoft DocumentDB,Database Account,Read operation status,Microsoft.DocumentDB/databaseAccounts/operationResults/read,Read status of the asynchronous operation,,False
Microsoft DocumentDB,Database Account,Refresh Delegate Resource,Microsoft.DocumentDB/databaseAccounts/refreshDelegatedResourceIdentity/action,Update existing delegate resources on database account.,,False
Microsoft DocumentDB,Database Account,Rotate keys,Microsoft.DocumentDB/databaseAccounts/regenerateKey/action,Rotate keys of a database account,,False
Microsoft DocumentDB,Database Account,Update database account,Microsoft.DocumentDB/databaseAccounts/write,Update a database accounts.,,False
Microsoft DocumentDB,Database Account,Write NSP association proxies,Microsoft.DocumentDB/databaseAccounts/networkSecurityPerimeterAssociationProxies/write,Write association proxies related to network security perimeter,,False
Microsoft DocumentDB,Database Account,Write diagnostic setting,Microsoft.DocumentDB/databaseAccounts/providers/Microsoft.Insights/diagnosticSettings/read,Gets the diagnostic setting for the resource,system,False
Microsoft DocumentDB,Database Account,Write diagnostic setting,Microsoft.DocumentDB/databaseAccounts/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting for the resource,system,False
Microsoft DocumentDB,Database Account Collection partitions,Read database account partitions in a collection,Microsoft.DocumentDB/databaseAccounts/databases/collections/partitions/read,Read database account partitions in a collection,,False
Microsoft DocumentDB,Database Account Names,Read database account names,Microsoft.DocumentDB/databaseAccountNames/read,Checks for name availability.,,False
Microsoft DocumentDB,Database Account Private Endpoint Connection,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnections/delete,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnections/delete,Delete a private endpoint connection of a Database Account,,False
Microsoft DocumentDB,Database Account Private Endpoint Connection,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnections/read,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnections/read,Read a private endpoint connection or list all the private endpoint connections of a Database Account,,False
Microsoft DocumentDB,Database Account Private Endpoint Connection,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnections/write,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnections/write,Create or update a private endpoint connection of a Database Account,,False
Microsoft DocumentDB,Database Account Private Endpoint Connection Approval,Microsoft.DocumentDB/databaseAccounts/PrivateEndpointConnectionsApproval/action,Microsoft.DocumentDB/databaseAccounts/PrivateEndpointConnectionsApproval/action,Manage a private endpoint connection of Database Account,,False
Microsoft DocumentDB,Database Account Private Endpoint Connection Proxy,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnectionProxies/delete,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnectionProxies/delete,Delete a private endpoint connection proxy of Database Account,,False
Microsoft DocumentDB,Database Account Private Endpoint Connection Proxy,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnectionProxies/read,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnectionProxies/read,Read a private endpoint connection proxy of Database Account,,False
Microsoft DocumentDB,Database Account Private Endpoint Connection Proxy,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnectionProxies/validate/action,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnectionProxies/validate/action,Validate a private endpoint connection proxy of Database Account,,False
Microsoft DocumentDB,Database Account Private Endpoint Connection Proxy,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnectionProxies/write,Microsoft.DocumentDB/databaseAccounts/privateEndpointConnectionProxies/write,Create or update a private endpoint connection proxy of Database Account,,False
Microsoft DocumentDB,Database Account Private Link Resource,Microsoft.DocumentDB/databaseAccounts/privateLinkResources/read,Microsoft.DocumentDB/databaseAccounts/privateLinkResources/read,Read a private link resource or list all the private link resources of a Database Account,,False
Microsoft DocumentDB,Database Account and Region metrics,Read region database account metrics,Microsoft.DocumentDB/databaseAccounts/region/metrics/read,Reads the region and database account metrics.,,False
Microsoft DocumentDB,Database Account latencies,Read latency percentiles,Microsoft.DocumentDB/databaseAccounts/percentile/read,Read percentiles of replication latencies,,False
Microsoft DocumentDB,Database Account metric definitions,Read database account metrics definitions,Microsoft.DocumentDB/databaseAccounts/metricDefinitions/read,Reads the database account metrics definitions.,,False
Microsoft DocumentDB,Database Account metrics,Read database account metrics,Microsoft.DocumentDB/databaseAccounts/metrics/read,Reads the database account metrics.,,False
Microsoft DocumentDB,Database Account metrics,Read latency metrics,Microsoft.DocumentDB/databaseAccounts/percentile/metrics/read,Read latency metrics,,False
Microsoft DocumentDB,Database Account metrics for a specific source and target region,Read latency metrics for a specific source and target region,Microsoft.DocumentDB/databaseAccounts/percentile/sourceRegion/targetRegion/metrics/read,Read latency metrics for a specific source and target region,,False
Microsoft DocumentDB,Database Account metrics for a specific target region,Read latency metricsfor a specific target region,Microsoft.DocumentDB/databaseAccounts/percentile/targetRegion/metrics/read,Read latency metrics for a specific target region,,False
Microsoft DocumentDB,Database Account partition key metrics,Read database account partition key level metrics,Microsoft.DocumentDB/databaseAccounts/databases/collections/partitionKeyRangeId/metrics/read,Read database account partition key level metrics,,False
Microsoft DocumentDB,Database Account partition metrics,Read database account partition level metrics,Microsoft.DocumentDB/databaseAccounts/databases/collections/partitions/metrics/read,Read database account partition level metrics,,False
Microsoft DocumentDB,Database Account partition usages,Read database account partition level usages,Microsoft.DocumentDB/databaseAccounts/databases/collections/partitions/usages/read,Read database account partition level usages,,False
Microsoft DocumentDB,Database Account readonly keys,Read database account readonly keys,Microsoft.DocumentDB/databaseAccounts/readonlykeys/action,Reads the database account readonly keys.,,False
Microsoft DocumentDB,Database Account readonly keys,Read database account readonly keys,Microsoft.DocumentDB/databaseAccounts/readonlykeys/read,Reads the database account readonly keys.,,False
Microsoft DocumentDB,Database Account usages,Read database account usages,Microsoft.DocumentDB/databaseAccounts/usages/read,Reads the database account usages.,,False
Microsoft DocumentDB,Database metric definitions,Read database metric definitions,Microsoft.DocumentDB/databaseAccounts/databases/metricDefinitions/read,Reads the database metric definitions,,False
Microsoft DocumentDB,Database metrics,Read database metrics,Microsoft.DocumentDB/databaseAccounts/databases/metrics/read,Reads the database metrics.,,False
Microsoft DocumentDB,Database throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Read database throughput,Microsoft.DocumentDB/databaseAccounts/apis/databases/settings/read,"(Deprecated. Please use resource paths without '/apis/' segment) Read a database throughput. Only applicable to API types: 'sql', 'mongodb', 'gremlin'. Only applicable for setting types: 'throughput'.",,False
Microsoft DocumentDB,Database throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Read operation results,Microsoft.DocumentDB/databaseAccounts/apis/databases/settings/operationResults/read,"(Deprecated. Please use resource paths without '/apis/' segment) Read status of the asynchronous operation. Only applicable to API types: 'sql', 'mongodb', 'gremlin'. Only applicable for setting types: 'throughput'.",,False
Microsoft DocumentDB,Database throughput setting,(Deprecated. Please use resource paths without '/apis/' segment) Write database throughput,Microsoft.DocumentDB/databaseAccounts/apis/databases/settings/write,"(Deprecated. Please use resource paths without '/apis/' segment) Update a database throughput. Only applicable to API types: 'sql', 'mongodb', 'gremlin'. Only applicable for setting types: 'throughput'.",,False
Microsoft DocumentDB,Database usages,Read database usages,Microsoft.DocumentDB/databaseAccounts/databases/usages/read,Reads the database usages.,,False
Microsoft DocumentDB,Fleet Resource,Create and Update Fleet resource,Microsoft.DocumentDB/fleets/write,Create/Update a Fleet resource,,False
Microsoft DocumentDB,Fleet Resource,Delete Fleet resource,Microsoft.DocumentDB/fleets/delete,Deletes the Fleet resource,,False
Microsoft DocumentDB,Fleet Resource,Read/List Fleet resource,Microsoft.DocumentDB/fleets/read,Reads the Fleet resource,,False
Microsoft DocumentDB,FleetAnalytics Resource,Create and Update FleetAnalytics resource under a Fleet resource,Microsoft.DocumentDB/fleets/fleetAnalytics/write,Create/Update a FleetAnalytics resource under a Fleet resource,,False
Microsoft DocumentDB,FleetAnalytics Resource,Delete FleetAnalytics resource under a Fleet resource,Microsoft.DocumentDB/fleets/fleetAnalytics/delete,Deletes the FleetAnalytics resource under a Fleet resource,,False
Microsoft DocumentDB,FleetAnalytics Resource,Read/List FleetAnalytics resource under a Fleet resource,Microsoft.DocumentDB/fleets/fleetAnalytics/read,Reads the FleetAnalytics resource under a Fleet resource,,False
