Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Web Apps,Web Apps Slots Triggered WebJobs,Run Web Apps Slots Triggered WebJobs,microsoft.web/sites/slots/triggeredwebjobs/run/action,Run Web Apps Slots Triggered WebJobs.,"user,system",False
Microsoft Web Apps,Web Apps Slots Usages,Get Web Apps Slots Usages,microsoft.web/sites/slots/usages/read,Get Web Apps Slots Usages.,"user,system",False
Microsoft Web Apps,Web Apps Slots Virtual Network Connections,Delete Web Apps Slots Virtual Network Connections,microsoft.web/sites/slots/virtualnetworkconnections/delete,Delete Web Apps Slots Virtual Network Connections.,"user,system",False
Microsoft Web Apps,Web Apps Slots Virtual Network Connections,Get Web Apps Slots Virtual Network Connections,microsoft.web/sites/slots/virtualnetworkconnections/read,Get Web Apps Slots Virtual Network Connections.,"user,system",False
Microsoft Web Apps,Web Apps Slots Virtual Network Connections,Update Web Apps Slots Virtual Network Connections,microsoft.web/sites/slots/virtualnetworkconnections/write,Update Web Apps Slots Virtual Network Connections.,"user,system",False
Microsoft Web Apps,Web Apps Slots Virtual Network Connections Gateways,Update Web Apps Slots Virtual Network Connections Gateways,microsoft.web/sites/slots/virtualnetworkconnections/gateways/write,Update Web Apps Slots Virtual Network Connections Gateways.,"user,system",False
Microsoft Web Apps,Web Apps Slots WebJobs,Get Web Apps Slots WebJobs,microsoft.web/sites/slots/webjobs/read,Get Web Apps Slots WebJobs.,"user,system",False
Microsoft Web Apps,Web Apps Snapshots,Get Web Apps Snapshots,microsoft.web/sites/snapshots/read,Get Web Apps Snapshots.,"user,system",False
Microsoft Web Apps,Web Apps Triggered WebJobs,Delete Web Apps Triggered WebJobs,microsoft.web/sites/triggeredwebjobs/delete,Delete Web Apps Triggered WebJobs.,"user,system",False
Microsoft Web Apps,Web Apps Triggered WebJobs,Get Web Apps Triggered WebJobs,microsoft.web/sites/triggeredwebjobs/read,Get Web Apps Triggered WebJobs.,"user,system",False
Microsoft Web Apps,Web Apps Triggered WebJobs,Run Web Apps Triggered WebJobs,microsoft.web/sites/triggeredwebjobs/run/action,Run Web Apps Triggered WebJobs.,"user,system",False
Microsoft Web Apps,Web Apps Triggered WebJobs History,Get Web Apps Triggered WebJobs History,microsoft.web/sites/triggeredwebjobs/history/read,Get Web Apps Triggered WebJobs History.,"user,system",False
Microsoft Web Apps,Web Apps Usages,Get Web Apps Usages,microsoft.web/sites/usages/read,Get Web Apps Usages.,"user,system",False
Microsoft Web Apps,Web Apps Virtual Network Connections,Delete Web Apps Virtual Network Connections,microsoft.web/sites/virtualnetworkconnections/delete,Delete Web Apps Virtual Network Connections.,"user,system",False
Microsoft Web Apps,Web Apps Virtual Network Connections,Get Web Apps Virtual Network Connections,microsoft.web/sites/virtualnetworkconnections/read,Get Web Apps Virtual Network Connections.,"user,system",False
Microsoft Web Apps,Web Apps Virtual Network Connections,Update Web Apps Virtual Network Connections,microsoft.web/sites/virtualnetworkconnections/write,Update Web Apps Virtual Network Connections.,"user,system",False
Microsoft Web Apps,Web Apps Virtual Network Connections Gateways,Get Web Apps Virtual Network Connections Gateways,microsoft.web/sites/virtualnetworkconnections/gateways/read,Get Web Apps Virtual Network Connections Gateways.,"user,system",False
Microsoft Web Apps,Web Apps Virtual Network Connections Gateways,Update Web Apps Virtual Network Connections Gateways,microsoft.web/sites/virtualnetworkconnections/gateways/write,Update Web Apps Virtual Network Connections Gateways.,"user,system",False
Microsoft Web Apps,Web Apps WebJobs,Get Web Apps WebJobs,microsoft.web/sites/webjobs/read,Get Web Apps WebJobs.,"user,system",False
Microsoft Web Apps,Web Apps Workflows,Create the artifacts in a Logic App,microsoft.web/sites/deployWorkflowArtifacts/action,Create the artifacts in a Logic App.,"user,system",False
Microsoft Web Apps,Web Apps Workflows,Create the artifacts in a deployment slot in a Logic App,microsoft.web/sites/slots/deployWorkflowArtifacts/action,Create the artifacts in a deployment slot in a Logic App.,"user,system",False
Microsoft Web Apps,Web Apps Workflows,Get logic app's configuration information by its ID in a Logic App,microsoft.web/sites/workflowsconfiguration/read,Get logic app's configuration information by its ID in a Logic App.,"user,system",False
Microsoft Web Apps,Web Apps Workflows,Get logic app's configuration information by its ID in a deployment slot in a Logic App,microsoft.web/sites/slots/workflowsconfiguration/read,Get logic app's configuration information by its ID in a deployment slot in a Logic App.,"user,system",False
Microsoft Web Apps,Web Apps Workflows,List logic app's connections by its ID in a Logic App,microsoft.web/sites/listworkflowsconnections/action,List logic app's connections by its ID in a Logic App.,"user,system",False
Microsoft Web Apps,Web Apps Workflows,List logic app's connections by its ID in a deployment slot in a Logic App,microsoft.web/sites/slots/listworkflowsconnections/action,List logic app's connections by its ID in a deployment slot in a Logic App.,"user,system",False
Microsoft Web Apps,Web Apps Workflows,List the workflows in a Logic App,microsoft.web/sites/workflows/read,List the workflows in a Logic App.,"user,system",False
Microsoft Web Apps,Web Apps Workflows,List the workflows in a deployment slot in a Logic App,microsoft.web/sites/slots/workflows/read,List the workflows in a deployment slot in a Logic App.,"user,system",False
Microsoft Web Apps,Worker App,Create or Update Worker App,Microsoft.Web/workerApps/write,Create a Worker App or update an existing one,"user, system",False
Microsoft Web Apps,Worker App,Delete Worker App,Microsoft.Web/workerApps/delete,Delete a Worker App,"user, system",False
Microsoft Web Apps,Worker App,Get Worker App,Microsoft.Web/workerApps/read,Get the properties for a Worker App,"user, system",False
Microsoft Web Apps,Worker App,Get Worker App Operation,Microsoft.Web/workerApps/operationResults/read,Get the results of a Worker App operation,"user, system",False
Microsoft Web Apps,custom hostnames,Get custom hostnames under subscription,Microsoft.Web/customhostnameSites/Read ,Get info about custom hostnames under subscription.,"user,system",False
