Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Container Service,Livez/Poststarthook/Start-Kube-Aggregator-Informers,Gets/List start-kube-aggregator-informers resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/start-kube-aggregator-informers/read,Reads start-kube-aggregator-informers,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Start-Kube-Aggregator-Informers,Gets/List start-kube-aggregator-informers resource,Microsoft.ContainerService/fleets/livez/poststarthook/start-kube-aggregator-informers/read,Reads start-kube-aggregator-informers,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Start-Kube-Apiserver-Admission-Initializer,Gets/List start-kube-apiserver-admission-initializer resource,Microsoft.ContainerService/managedClusters/livez/poststarthook/start-kube-apiserver-admission-initializer/read,Reads start-kube-apiserver-admission-initializer,"user,system",True
Microsoft Container Service,Livez/Poststarthook/Start-Kube-Apiserver-Admission-Initializer,Gets/List start-kube-apiserver-admission-initializer resource,Microsoft.ContainerService/fleets/livez/poststarthook/start-kube-apiserver-admission-initializer/read,Reads start-kube-apiserver-admission-initializer,"user,system",True
Microsoft Container Service,LoadBalancers,Create or Update a load balancer configuration,Microsoft.ContainerService/managedClusters/loadBalancers/write,Creates a new LoadBalancerConfiguration or updates an existing one,"user,system",False
Microsoft Container Service,LoadBalancers,Delete a LoadBalancerConfiguration,Microsoft.ContainerService/managedClusters/loadBalancers/delete,Deletes a load balancer configuration,"user,system",False
Microsoft Container Service,LoadBalancers,Get a load balancer configuration,Microsoft.ContainerService/managedClusters/loadBalancers/read,Gets a load balancer configuration,"user,system",False
Microsoft Container Service,Localsubjectaccessreviews,Creates/Updates localsubjectaccessreviews resource,Microsoft.ContainerService/managedClusters/authorization.k8s.io/localsubjectaccessreviews/write,Writes localsubjectaccessreviews,"user,system",True
Microsoft Container Service,Localsubjectaccessreviews,Creates/Updates localsubjectaccessreviews resource,Microsoft.ContainerService/fleets/authorization.k8s.io/localsubjectaccessreviews/write,Writes localsubjectaccessreviews,"user,system",True
Microsoft Container Service,Logs,Gets/List logs resource,Microsoft.ContainerService/managedClusters/logs/read,Reads logs,"user,system",True
