Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft SQL Database,Azure SQL Managed Instance Distributed Availability Groups,Performs requested failover type in this distributed availability group.,Microsoft.Sql/managedInstances/distributedAvailabilityGroups/failover/action,Performs requested failover type in this distributed availability group.,,False
Microsoft SQL Database,Azure SQL Managed Instance Distributed Availability Groups,Set Role for Azure SQL Managed Instance Link to Primary or Secondary.,Microsoft.Sql/managedInstances/distributedAvailabilityGroups/setRole/action,Set Role for Azure SQL Managed Instance Link to Primary or Secondary.,,False
Microsoft SQL Database,Azure SQL Managed Instance Dns Alias,Acquire Azure SQL Managed Instance Dns Alias,Microsoft.Sql/managedInstances/dnsAliases/acquire/action,Acquire Azure SQL Managed Instance Dns Alias from another Managed Instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance Dns Alias,Create/Update Azure SQL Managed Instance Dns Alias,Microsoft.Sql/managedInstances/dnsAliases/write,Creates an Azure SQL Managed Instance Dns Alias with the specified parameters or updates the properties for the specified Azure SQL Managed Instance Dns Alias.,,False
Microsoft SQL Database,Azure SQL Managed Instance Dns Alias,Delete Azure SQL Managed Instance Dns Alias,Microsoft.Sql/managedInstances/dnsAliases/delete,Deletes an existing Azure SQL Managed Instance Dns Alias.,,False
Microsoft SQL Database,Azure SQL Managed Instance Dns Alias,List/Get Azure SQL Managed Instance Dns Alias(es),Microsoft.Sql/managedInstances/dnsAliases/read,Return the list of Azure SQL Managed Instance Dns Aliases for the specified instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance Encryption Protector,List/Get Azure SQL Managed Instance Encryption Protector,Microsoft.Sql/managedInstances/encryptionProtector/read,Returns a list of server encryption protectors or gets the properties for the specified server encryption protector.,,False
Microsoft SQL Database,Azure SQL Managed Instance Encryption Protector,Update Azure SQL Server Encryption Protector,Microsoft.Sql/managedInstances/encryptionProtector/revalidate/action,Update the properties for the specified Server Encryption Protector.,,False
Microsoft SQL Database,Azure SQL Managed Instance Encryption Protector,Update Azure SQL Server Encryption Protector,Microsoft.Sql/managedInstances/encryptionProtector/write,Update the properties for the specified Server Encryption Protector.,,False
Microsoft SQL Database,Azure SQL Managed Instance Endpoint Certificate.,Get the endpoint certificate.,Microsoft.Sql/managedInstances/endpointCertificates/read,Get the endpoint certificate.,,False
Microsoft SQL Database,Azure SQL Managed Instance Hybrid Certificate,Create/Update hybrid certificate with a specified parameters.,Microsoft.Sql/managedInstances/hybridCertificate/action,Creates or updates hybrid certificate with a specified parameters.,,False
