Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Azure Monitor,AppServiceFileAuditLogs,Read AppServiceFileAuditLogs data,Microsoft.Insights/Logs/AppServiceFileAuditLogs/Read,Read data from the AppServiceFileAuditLogs table,,False
Microsoft Azure Monitor,AppServiceHTTPLogs,Read AppServiceHTTPLogs data,Microsoft.Insights/Logs/AppServiceHTTPLogs/Read,Read data from the AppServiceHTTPLogs table,,False
Microsoft Azure Monitor,AppServicePlatformLogs,Read AppServicePlatformLogs data,Microsoft.Insights/Logs/AppServicePlatformLogs/Read,Read data from the AppServicePlatformLogs table,,False
Microsoft Azure Monitor,AppSystemEvents,Read AppSystemEvents data,Microsoft.Insights/Logs/AppSystemEvents/Read,Read data from the AppSystemEvents table,,False
Microsoft Azure Monitor,AppTraces,Read AppTraces data,Microsoft.Insights/Logs/AppTraces/Read,Read data from the AppTraces table,,False
Microsoft Azure Monitor,Application Insights ALM integration configuration,Application Insights ALM integration configuration delete,Microsoft.Insights/Components/WorkItemConfigs/Delete,Deleting an Application Insights ALM integration configuration,,False
Microsoft Azure Monitor,Application Insights ALM integration configuration,Application Insights ALM integration configuration read,Microsoft.Insights/Components/WorkItemConfigs/Read,Reading an Application Insights ALM integration configuration,,False
Microsoft Azure Monitor,Application Insights ALM integration configuration,Application Insights ALM integration configuration write,Microsoft.Insights/Components/WorkItemConfigs/Write,Writing an Application Insights ALM integration configuration,,False
Microsoft Azure Monitor,Application Insights ALM integration configuration,Application Insights default ALM integration configuration read,Microsoft.Insights/Components/DefaultWorkItemConfig/Read,Reading an Application Insights default ALM integration configuration,,False
Microsoft Azure Monitor,Application Insights API key,Application Insights API key delete,Microsoft.Insights/Components/ApiKeys/Delete,Deleting an Application Insights API key,,False
Microsoft Azure Monitor,Application Insights API key,Application Insights API key generate,Microsoft.Insights/Components/ApiKeys/Action,Generating an Application Insights API key,,False
Microsoft Azure Monitor,Application Insights API key,Application Insights API key read,Microsoft.Insights/Components/ApiKeys/Read,Reading an Application Insights API key,,False
Microsoft Azure Monitor,Application Insights Events,Application Insights Events read,Microsoft.Insights/Components/Events/Read,Get logs from Application Insights using OData query format,,False
Microsoft Azure Monitor,Application Insights Live Metrics token,Get Live Metrics token,Microsoft.Insights/generateLiveToken/Read,Live Metrics get token,,False
Microsoft Azure Monitor,Application Insights Operations,Application Insights Operations read,Microsoft.Insights/Components/Operations/Read,Get status of long-running operations in Application Insights,,False
Microsoft Azure Monitor,Application Insights Purge,Application Insights Purge Data action,Microsoft.Insights/Components/Purge/Action,Purging data from Application Insights,,False
Microsoft Azure Monitor,Application Insights Query,Application Insights Query read,Microsoft.Insights/Components/Query/Read,Run queries against Application Insights logs,,False
Microsoft Azure Monitor,Application Insights Topology,Read Topology,Microsoft.Insights/topology/Read,Read Topology,,False
Microsoft Azure Monitor,Application Insights Transactions,Read Transactions,Microsoft.Insights/transactions/Read,Read Transactions,,False
Microsoft Azure Monitor,Application Insights analytics item,Application Insights analytics item delete,Microsoft.Insights/Components/AnalyticsItems/Delete,Deleting an Application Insights analytics item,,False
Microsoft Azure Monitor,Application Insights analytics item,Application Insights analytics item read,Microsoft.Insights/Components/AnalyticsItems/Read,Reading an Application Insights analytics item,,False
Microsoft Azure Monitor,Application Insights analytics item,Application Insights analytics item write,Microsoft.Insights/Components/AnalyticsItems/Write,Writing an Application Insights analytics item,,False
Microsoft Azure Monitor,Application Insights analytics item,Application Insights personal analytics item delete,Microsoft.Insights/Components/MyAnalyticsItems/Delete,Deleting an Application Insights personal analytics item,,False
Microsoft Azure Monitor,Application Insights analytics item,Application Insights personal analytics item read,Microsoft.Insights/Components/MyAnalyticsItems/Read,Reading an Application Insights personal analytics item,,False
Microsoft Azure Monitor,Application Insights analytics item,Application Insights personal analytics item write,Microsoft.Insights/Components/MyAnalyticsItems/Write,Writing an Application Insights personal analytics item,,False
Microsoft Azure Monitor,Application Insights analytics table,Application Insights analytics table action,Microsoft.Insights/Components/AnalyticsTables/Action,Application Insights analytics table action,,False
Microsoft Azure Monitor,Application Insights analytics table,Application Insights analytics table delete,Microsoft.Insights/Components/AnalyticsTables/Delete,Deleting an Application Insights analytics table schema,,False
Microsoft Azure Monitor,Application Insights analytics table,Application Insights analytics table read,Microsoft.Insights/Components/AnalyticsTables/Read,Reading an Application Insights analytics table schema,,False
Microsoft Azure Monitor,Application Insights analytics table,Application Insights analytics table write,Microsoft.Insights/Components/AnalyticsTables/Write,Writing an Application Insights analytics table schema,,False
Microsoft Azure Monitor,Application Insights annotations,Application Insights annotation write,Microsoft.Insights/Components/Annotations/Write,Writing an Application Insights annotation,,False
Microsoft Azure Monitor,Application Insights annotations,Application Insights annotations delete,Microsoft.Insights/Components/Annotations/Delete,Deleting an Application Insights annotation,,False
Microsoft Azure Monitor,Application Insights annotations,Application Insights annotations read,Microsoft.Insights/Components/Annotations/Read,Reading an Application Insights annotation,,False
Microsoft Azure Monitor,Application Insights component available billing features,Application Insights component available billing features read,Microsoft.Insights/Components/GetAvailableBillingFeatures/Read,Reading Application Insights component available billing features,,False
Microsoft Azure Monitor,Application Insights component daily cap reached,Application Insights component daily cap reached,Microsoft.Insights/Components/DailyCapReached/Action,Reached the daily cap for Application Insights component,,False
Microsoft Azure Monitor,Application Insights component daily cap warning threshold reached,Application Insights component daily cap warning threshold reached,Microsoft.Insights/Components/DailyCapWarningThresholdReached/Action,Reached the daily cap warning threshold for Application Insights component,,False
Microsoft Azure Monitor,Application Insights component data API,Application Insights component data API read,Microsoft.Insights/Components/Api/Read,Reading Application Insights component data API,,False
Microsoft Azure Monitor,Application Insights component extended query results,Application Insights component extended query results read,Microsoft.Insights/Components/ExtendQueries/Read,Reading Application Insights component extended query results,,False
Microsoft Azure Monitor,Application Insights component feature capabilities,Application Insights component feature capabilities read,Microsoft.Insights/Components/FeatureCapabilities/Read,Reading Application Insights component feature capabilities,,False
Microsoft Azure Monitor,Application Insights component metric definitions,Application Insights component metric definitions read,Microsoft.Insights/Components/MetricDefinitions/Read,Reading Application Insights component metric definitions,,False
Microsoft Azure Monitor,Application Insights component metrics,Application Insights component metrics read,Microsoft.Insights/Components/Metrics/Read,Reading Application Insights component metrics,,False
Microsoft Azure Monitor,Application Insights component pricing plan,Application Insights component pricing plan read,Microsoft.Insights/Components/PricingPlans/Read,Reading an Application Insights component pricing plan,,False
Microsoft Azure Monitor,Application Insights component pricing plan,Application Insights component pricing plan write,Microsoft.Insights/Components/PricingPlans/Write,Writing an Application Insights component pricing plan,,False
Microsoft Azure Monitor,Application Insights component quota status,Application Insights component quota status read,Microsoft.Insights/Components/QuotaStatus/Read,Reading Application Insights component quota status,,False
Microsoft Azure Monitor,Application Insights component token,Application Insights component token read,Microsoft.Insights/Components/GetToken/Read,Reading an Application Insights component token,,False
Microsoft Azure Monitor,Application Insights export settings,Application Insights export settings action,Microsoft.Insights/Components/ExportConfiguration/Action,Application Insights export settings action,,False
Microsoft Azure Monitor,Application Insights export settings,Application Insights export settings delete,Microsoft.Insights/Components/ExportConfiguration/Delete,Deleting Application Insights export settings,,False
Microsoft Azure Monitor,Application Insights export settings,Application Insights export settings read,Microsoft.Insights/Components/ExportConfiguration/Read,Reading Application Insights export settings,,False
Microsoft Azure Monitor,Application Insights export settings,Application Insights export settings write,Microsoft.Insights/Components/ExportConfiguration/Write,Writing Application Insights export settings,,False
Microsoft Azure Monitor,Application Insights favorites,Application Insights favorite write,Microsoft.Insights/Components/Favorites/Write,Writing an Application Insights favorite,,False
Microsoft Azure Monitor,Application Insights favorites,Application Insights favorites delete,Microsoft.Insights/Components/Favorites/Delete,Deleting an Application Insights favorite,,False
Microsoft Azure Monitor,Application Insights favorites,Application Insights favorites read,Microsoft.Insights/Components/Favorites/Read,Reading an Application Insights favorite,,False
Microsoft Azure Monitor,Application Insights favorites,Application Insights personal favorites read,Microsoft.Insights/Components/MyFavorites/Read,Reading an Application Insights personal favorite,,False
Microsoft Azure Monitor,Application Insights linked storage account,Create or modify linked storage account,Microsoft.Insights/Components/linkedStorageAccounts/Write,Create or modify linked storage account,,False
